market,matchup,side,player,line,expected,model_prob_over
batter_tb,BAL@NYY,HOME,slot 3 (id 592450),2.5,2.43,0.4376
batter_tb,BAL@NYY,HOME,slot 3 (id 592450),3.5,2.43,0.2271
batter_tb,BAL@NYY,HOME,slot 4 (id 641355),1.5,1.93,0.5753
batter_tb,BAL@NYY,HOME,slot 4 (id 641355),2.5,1.93,0.3049
batter_tb,BAL@NYY,HOME,slot 4 (id 641355),3.5,1.93,0.1308
batter_tb,BAL@NYY,HOME,slot 5 (id 665862),1.5,1.32,0.3802
batter_tb,BAL@NYY,HOME,slot 5 (id 665862),2.5,1.32,0.1475
batter_tb,BAL@NYY,HOME,slot 5 (id 665862),3.5,1.32,0.0451
batter_tb,BAL@NYY,HOME,slot 6 (id 691176),1.5,1.62,0.4815
batter_tb,BAL@NYY,HOME,slot 6 (id 691176),2.5,1.62,0.2218
batter_tb,BAL@NYY,HOME,slot 6 (id 691176),3.5,1.62,0.0816
batter_tb,BAL@NYY,HOME,slot 7 (id 669224),1.5,1.35,0.3915
batter_tb,BAL@NYY,HOME,slot 7 (id 669224),2.5,1.35,0.155
batter_tb,BAL@NYY,HOME,slot 7 (id 669224),3.5,1.35,0.0485
batter_tb,BAL@NYY,HOME,slot 8 (id 641857),1.5,0.92,0.235
batter_tb,BAL@NYY,HOME,slot 8 (id 641857),2.5,0.92,0.0663
batter_tb,BAL@NYY,HOME,slot 8 (id 641857),3.5,0.92,0.0145
batter_tb,BAL@NYY,HOME,slot 9 (id 676609),1.5,1.44,0.4214
batter_tb,BAL@NYY,HOME,slot 9 (id 676609),2.5,1.44,0.1759
batter_tb,BAL@NYY,HOME,slot 9 (id 676609),3.5,1.44,0.0582
batter_tb,MIL@WSH,AWAY,slot 1 (id 668930),1.5,1.83,0.5454
batter_tb,MIL@WSH,AWAY,slot 1 (id 668930),2.5,1.83,0.2768
batter_tb,MIL@WSH,AWAY,slot 1 (id 668930),3.5,1.83,0.1132
batter_tb,MIL@WSH,AWAY,slot 2 (id 661388),1.5,1.65,0.4896
batter_tb,MIL@WSH,AWAY,slot 2 (id 661388),2.5,1.65,0.2284
batter_tb,MIL@WSH,AWAY,slot 2 (id 661388),3.5,1.65,0.0852
batter_tb,MIL@WSH,AWAY,slot 3 (id 596142),1.5,1.84,0.5475
batter_tb,MIL@WSH,AWAY,slot 3 (id 596142),2.5,1.84,0.2788
batter_tb,MIL@WSH,AWAY,slot 3 (id 596142),3.5,1.84,0.1144
batter_tb,MIL@WSH,AWAY,slot 4 (id 641343),1.5,1.6,0.4753
batter_tb,MIL@WSH,AWAY,slot 4 (id 641343),2.5,1.6,0.2168
batter_tb,MIL@WSH,AWAY,slot 4 (id 641343),3.5,1.6,0.0789
batter_tb,MIL@WSH,AWAY,slot 5 (id 669003),1.5,1.35,0.3925
batter_tb,MIL@WSH,AWAY,slot 5 (id 669003),2.5,1.35,0.1557
batter_tb,MIL@WSH,AWAY,slot 5 (id 669003),3.5,1.35,0.0488
batter_tb,MIL@WSH,AWAY,slot 6 (id 663604),1.5,1.15,0.318
batter_tb,MIL@WSH,AWAY,slot 6 (id 663604),2.5,1.15,0.1091
batter_tb,MIL@WSH,AWAY,slot 6 (id 663604),3.5,1.15,0.0293
batter_tb,MIL@WSH,AWAY,slot 7 (id 686217),1.5,1.2,0.3382
batter_tb,MIL@WSH,AWAY,slot 7 (id 686217),2.5,1.2,0.121
batter_tb,MIL@WSH,AWAY,slot 7 (id 686217),3.5,1.2,0.034
batter_tb,MIL@WSH,AWAY,slot 8 (id 666152),1.5,0.91,0.2295
batter_tb,MIL@WSH,AWAY,slot 8 (id 666152),2.5,0.91,0.0638
batter_tb,MIL@WSH,AWAY,slot 8 (id 666152),3.5,0.91,0.0137
batter_tb,MIL@WSH,AWAY,slot 9 (id 687401),1.5,0.61,0.1238
batter_tb,MIL@WSH,AWAY,slot 9 (id 687401),2.5,0.61,0.0237
batter_tb,MIL@WSH,AWAY,slot 9 (id 687401),3.5,0.61,0.0035
batter_tb,MIL@WSH,HOME,slot 1 (id 695578),1.5,3.2,0.8291
batter_tb,MIL@WSH,HOME,slot 1 (id 695578),2.5,3.2,0.6205
batter_tb,MIL@WSH,HOME,slot 1 (id 695578),3.5,3.2,0.3979
batter_tb,MIL@WSH,HOME,slot 2 (id 671277),1.5,2.1,0.6204
batter_tb,MIL@WSH,HOME,slot 2 (id 671277),2.5,2.1,0.3504
batter_tb,MIL@WSH,HOME,slot 2 (id 671277),3.5,2.1,0.1614
batter_tb,MIL@WSH,HOME,slot 3 (id 696285),1.5,2.1,0.6204
batter_tb,MIL@WSH,HOME,slot 3 (id 696285),2.5,2.1,0.3504
batter_tb,MIL@WSH,HOME,slot 3 (id 696285),3.5,2.1,0.1614
batter_tb,MIL@WSH,HOME,slot 4 (id 682928),1.5,3.28,0.8384
batter_tb,MIL@WSH,HOME,slot 4 (id 682928),2.5,3.28,0.6356
batter_tb,MIL@WSH,HOME,slot 4 (id 682928),3.5,3.28,0.4142
batter_tb,MIL@WSH,HOME,slot 5 (id 695734),1.5,2.31,0.6724
batter_tb,MIL@WSH,HOME,slot 5 (id 695734),2.5,2.31,0.4077
batter_tb,MIL@WSH,HOME,slot 5 (id 695734),3.5,2.31,0.2036
batter_tb,MIL@WSH,HOME,slot 6 (id 683083),1.5,1.34,0.3876
batter_tb,MIL@WSH,HOME,slot 6 (id 683083),2.5,1.34,0.1524
batter_tb,MIL@WSH,HOME,slot 6 (id 683083),3.5,1.34,0.0473
batter_tb,MIL@WSH,HOME,slot 7 (id 677588),1.5,2.16,0.6344
batter_tb,MIL@WSH,HOME,slot 7 (id 677588),2.5,2.16,0.3652
batter_tb,MIL@WSH,HOME,slot 7 (id 677588),3.5,2.16,0.1719
batter_tb,MIL@WSH,HOME,slot 8 (id 678391),1.5,1.7,0.5079
batter_tb,MIL@WSH,HOME,slot 8 (id 678391),2.5,1.7,0.2437
batter_tb,MIL@WSH,HOME,slot 8 (id 678391),3.5,1.7,0.0937
batter_tb,MIL@WSH,HOME,slot 9 (id 660688),1.5,1.63,0.486
batter_tb,MIL@WSH,HOME,slot 9 (id 660688),2.5,1.63,0.2254
batter_tb,MIL@WSH,HOME,slot 9 (id 660688),3.5,1.63,0.0836
batter_tb,SF@TB,AWAY,slot 1 (id 671218),1.5,1.4,0.4089
batter_tb,SF@TB,AWAY,slot 1 (id 671218),2.5,1.4,0.167
batter_tb,SF@TB,AWAY,slot 1 (id 671218),3.5,1.4,0.054
batter_tb,SF@TB,AWAY,slot 2 (id 646240),1.5,1.02,0.2728
batter_tb,SF@TB,AWAY,slot 2 (id 646240),2.5,1.02,0.0846
batter_tb,SF@TB,AWAY,slot 2 (id 646240),3.5,1.02,0.0204
batter_tb,SF@TB,AWAY,slot 3 (id 669477),1.5,1.79,0.5346
batter_tb,SF@TB,AWAY,slot 3 (id 669477),2.5,1.79,0.2671
batter_tb,SF@TB,AWAY,slot 3 (id 669477),3.5,1.79,0.1073
batter_tb,SF@TB,AWAY,slot 4 (id 650333),1.5,1.34,0.3873
batter_tb,SF@TB,AWAY,slot 4 (id 650333),2.5,1.34,0.1522
batter_tb,SF@TB,AWAY,slot 4 (id 650333),3.5,1.34,0.0472
batter_tb,SF@TB,AWAY,slot 5 (id 656305),1.5,1.17,0.3282
batter_tb,SF@TB,AWAY,slot 5 (id 656305),2.5,1.17,0.1151
batter_tb,SF@TB,AWAY,slot 5 (id 656305),3.5,1.17,0.0316
batter_tb,SF@TB,AWAY,slot 6 (id 642715),1.5,1.17,0.3282
batter_tb,SF@TB,AWAY,slot 6 (id 642715),2.5,1.17,0.1151
batter_tb,SF@TB,AWAY,slot 6 (id 642715),3.5,1.17,0.0316
batter_tb,SF@TB,AWAY,slot 7 (id 808982),1.5,1.46,0.4289
batter_tb,SF@TB,AWAY,slot 7 (id 808982),2.5,1.46,0.1813
batter_tb,SF@TB,AWAY,slot 7 (id 808982),3.5,1.46,0.0608
batter_tb,SF@TB,AWAY,slot 8 (id 666464),1.5,0.66,0.1421
batter_tb,SF@TB,AWAY,slot 8 (id 666464),2.5,0.66,0.0295
batter_tb,SF@TB,AWAY,slot 8 (id 666464),3.5,0.66,0.0047
batter_tb,SF@TB,AWAY,slot 9 (id 606992),1.5,1.22,0.3449
batter_tb,SF@TB,AWAY,slot 9 (id 606992),2.5,1.22,0.1251
batter_tb,SF@TB,AWAY,slot 9 (id 606992),3.5,1.22,0.0356
batter_tb,SF@TB,HOME,slot 1 (id 802415),1.5,1.62,0.4817
batter_tb,SF@TB,HOME,slot 1 (id 802415),2.5,1.62,0.222
batter_tb,SF@TB,HOME,slot 1 (id 802415),3.5,1.62,0.0817
batter_tb,SF@TB,HOME,slot 2 (id 691406),1.5,2.32,0.6738
batter_tb,SF@TB,HOME,slot 2 (id 691406),2.5,2.32,0.4094
batter_tb,SF@TB,HOME,slot 2 (id 691406),3.5,2.32,0.2048
batter_tb,SF@TB,HOME,slot 3 (id 666018),1.5,2.06,0.6095
batter_tb,SF@TB,HOME,slot 3 (id 666018),2.5,2.06,0.339
batter_tb,SF@TB,HOME,slot 3 (id 666018),3.5,2.06,0.1535
batter_tb,SF@TB,HOME,slot 4 (id 668723),1.5,1.62,0.4802
batter_tb,SF@TB,HOME,slot 4 (id 668723),2.5,1.62,0.2208
batter_tb,SF@TB,HOME,slot 4 (id 668723),3.5,1.62,0.081
batter_tb,SF@TB,HOME,slot 5 (id 641584),1.5,1.98,0.5897
batter_tb,SF@TB,HOME,slot 5 (id 641584),2.5,1.98,0.3191
batter_tb,SF@TB,HOME,slot 5 (id 641584),3.5,1.98,0.1401
batter_tb,SF@TB,HOME,slot 6 (id 810938),1.5,1.5,0.4409
batter_tb,SF@TB,HOME,slot 6 (id 810938),2.5,1.5,0.1902
batter_tb,SF@TB,HOME,slot 6 (id 810938),3.5,1.5,0.0652
batter_tb,SF@TB,HOME,slot 7 (id 656775),1.5,1.08,0.2944
batter_tb,SF@TB,HOME,slot 7 (id 656775),2.5,1.08,0.096
batter_tb,SF@TB,HOME,slot 7 (id 656775),3.5,1.08,0.0244
batter_tb,SF@TB,HOME,slot 8 (id 663743),1.5,1.44,0.4227
batter_tb,SF@TB,HOME,slot 8 (id 663743),2.5,1.44,0.1768
batter_tb,SF@TB,HOME,slot 8 (id 663743),3.5,1.44,0.0586
batter_tb,SF@TB,HOME,slot 9 (id 670764),1.5,1.01,0.2669
batter_tb,SF@TB,HOME,slot 9 (id 670764),2.5,1.01,0.0816
batter_tb,SF@TB,HOME,slot 9 (id 670764),3.5,1.01,0.0194
batter_tb,PHI@MIA,AWAY,slot 1 (id 607208),1.5,1.8,0.5357
batter_tb,PHI@MIA,AWAY,slot 1 (id 607208),2.5,1.8,0.2681
batter_tb,PHI@MIA,AWAY,slot 1 (id 607208),3.5,1.8,0.1079
batter_tb,PHI@MIA,AWAY,slot 2 (id 656941),1.5,2.66,0.7447
batter_tb,PHI@MIA,AWAY,slot 2 (id 656941),2.5,2.66,0.4975
batter_tb,PHI@MIA,AWAY,slot 2 (id 656941),3.5,2.66,0.278
batter_tb,PHI@MIA,AWAY,slot 3 (id 547180),1.5,2.3,0.669
batter_tb,PHI@MIA,AWAY,slot 3 (id 547180),2.5,2.3,0.4037
batter_tb,PHI@MIA,AWAY,slot 3 (id 547180),3.5,2.3,0.2005
batter_tb,PHI@MIA,AWAY,slot 4 (id 664761),1.5,1.03,0.2742
batter_tb,PHI@MIA,AWAY,slot 4 (id 664761),2.5,1.03,0.0854
batter_tb,PHI@MIA,AWAY,slot 4 (id 664761),3.5,1.03,0.0207
batter_tb,PHI@MIA,AWAY,slot 5 (id 669016),1.5,2.3,0.6701
batter_tb,PHI@MIA,AWAY,slot 5 (id 669016),2.5,2.3,0.405
batter_tb,PHI@MIA,AWAY,slot 5 (id 669016),3.5,2.3,0.2015
batter_tb,PHI@MIA,AWAY,slot 6 (id 592663),1.5,1.6,0.4746
batter_tb,PHI@MIA,AWAY,slot 6 (id 592663),2.5,1.6,0.2162
batter_tb,PHI@MIA,AWAY,slot 6 (id 592663),3.5,1.6,0.0786
batter_tb,PHI@MIA,AWAY,slot 7 (id 681082),1.5,1.44,0.4235
batter_tb,PHI@MIA,AWAY,slot 7 (id 681082),2.5,1.44,0.1774
batter_tb,PHI@MIA,AWAY,slot 7 (id 681082),3.5,1.44,0.0589
batter_tb,PHI@MIA,AWAY,slot 8 (id 694025),1.5,1.7,0.5071
batter_tb,PHI@MIA,AWAY,slot 8 (id 694025),2.5,1.7,0.243
batter_tb,PHI@MIA,AWAY,slot 8 (id 694025),3.5,1.7,0.0933
batter_tb,PHI@MIA,AWAY,slot 9 (id 702222),1.5,1.58,0.4683
batter_tb,PHI@MIA,AWAY,slot 9 (id 702222),2.5,1.58,0.2113
batter_tb,PHI@MIA,AWAY,slot 9 (id 702222),3.5,1.58,0.076
batter_tb,PHI@MIA,HOME,slot 1 (id 672640),1.5,2.11,0.624
batter_tb,PHI@MIA,HOME,slot 1 (id 672640),2.5,2.11,0.3542
batter_tb,PHI@MIA,HOME,slot 1 (id 672640),3.5,2.11,0.1641
batter_tb,PHI@MIA,HOME,slot 2 (id 682663),1.5,1.51,0.4468
batter_tb,PHI@MIA,HOME,slot 2 (id 682663),2.5,1.51,0.1946
batter_tb,PHI@MIA,HOME,slot 2 (id 682663),3.5,1.51,0.0674
batter_tb,PHI@MIA,HOME,slot 3 (id 669065),1.5,1.15,0.3208
batter_tb,PHI@MIA,HOME,slot 3 (id 669065),2.5,1.15,0.1108
batter_tb,PHI@MIA,HOME,slot 3 (id 669065),3.5,1.15,0.0299
batter_tb,PHI@MIA,HOME,slot 4 (id 681393),1.5,1.74,0.5197
batter_tb,PHI@MIA,HOME,slot 4 (id 681393),2.5,1.74,0.2539
batter_tb,PHI@MIA,HOME,slot 4 (id 681393),3.5,1.74,0.0996
batter_tb,PHI@MIA,HOME,slot 5 (id 669364),1.5,2.01,0.5963
batter_tb,PHI@MIA,HOME,slot 5 (id 669364),2.5,2.01,0.3256
batter_tb,PHI@MIA,HOME,slot 5 (id 669364),3.5,2.01,0.1444
batter_tb,PHI@MIA,HOME,slot 6 (id 666624),1.5,1.71,0.5106
batter_tb,PHI@MIA,HOME,slot 6 (id 666624),2.5,1.71,0.2461
batter_tb,PHI@MIA,HOME,slot 6 (id 666624),3.5,1.71,0.0951
batter_tb,PHI@MIA,HOME,slot 7 (id 677870),1.5,1.71,0.5106
batter_tb,PHI@MIA,HOME,slot 7 (id 677870),2.5,1.71,0.2461
batter_tb,PHI@MIA,HOME,slot 7 (id 677870),3.5,1.71,0.0951
batter_tb,PHI@MIA,HOME,slot 8 (id 665923),1.5,1.5,0.4417
batter_tb,PHI@MIA,HOME,slot 8 (id 665923),2.5,1.5,0.1908
batter_tb,PHI@MIA,HOME,slot 8 (id 665923),3.5,1.5,0.0655
batter_tb,PHI@MIA,HOME,slot 9 (id 691594),1.5,1.29,0.3688
batter_tb,PHI@MIA,HOME,slot 9 (id 691594),2.5,1.29,0.14
batter_tb,PHI@MIA,HOME,slot 9 (id 691594),3.5,1.29,0.0419
batter_tb,LAD@STL,AWAY,slot 1 (id 660271),1.5,2.47,0.7061
batter_tb,LAD@STL,AWAY,slot 1 (id 660271),2.5,2.47,0.448
batter_tb,LAD@STL,AWAY,slot 1 (id 660271),3.5,2.47,0.2357
batter_tb,LAD@STL,AWAY,slot 2 (id 518692),1.5,2.23,0.6538
batter_tb,LAD@STL,AWAY,slot 2 (id 518692),2.5,2.23,0.3865
batter_tb,LAD@STL,AWAY,slot 2 (id 518692),3.5,2.23,0.1875
batter_tb,LAD@STL,AWAY,slot 3 (id 606192),1.5,2.2,0.6446
batter_tb,LAD@STL,AWAY,slot 3 (id 606192),2.5,2.2,0.3763
batter_tb,LAD@STL,AWAY,slot 3 (id 606192),3.5,2.2,0.1799
batter_tb,LAD@STL,AWAY,slot 4 (id 663656),1.5,1.96,0.5838
batter_tb,LAD@STL,AWAY,slot 4 (id 663656),2.5,1.96,0.3132
batter_tb,LAD@STL,AWAY,slot 4 (id 663656),3.5,1.96,0.1362
batter_tb,LAD@STL,AWAY,slot 5 (id 571970),1.5,3.25,0.8354
batter_tb,LAD@STL,AWAY,slot 5 (id 571970),2.5,3.25,0.6307
batter_tb,LAD@STL,AWAY,slot 5 (id 571970),3.5,3.25,0.4089
batter_tb,LAD@STL,AWAY,slot 6 (id 687221),1.5,4.51,0.9395
batter_tb,LAD@STL,AWAY,slot 6 (id 687221),2.5,4.51,0.8278
batter_tb,LAD@STL,AWAY,slot 6 (id 687221),3.5,4.51,0.6598
batter_tb,LAD@STL,AWAY,slot 7 (id 681624),1.5,2.74,0.7585
batter_tb,LAD@STL,AWAY,slot 7 (id 681624),2.5,2.74,0.5162
batter_tb,LAD@STL,AWAY,slot 7 (id 681624),3.5,2.74,0.2948
batter_tb,LAD@STL,AWAY,slot 8 (id 808975),1.5,1.89,0.563
batter_tb,LAD@STL,AWAY,slot 8 (id 808975),2.5,1.89,0.2932
batter_tb,LAD@STL,AWAY,slot 8 (id 808975),3.5,1.89,0.1234
batter_tb,LAD@STL,AWAY,slot 9 (id 690976),1.5,1.57,0.4637
batter_tb,LAD@STL,AWAY,slot 9 (id 690976),2.5,1.57,0.2077
batter_tb,LAD@STL,AWAY,slot 9 (id 690976),3.5,1.57,0.0741
batter_tb,LAD@STL,HOME,slot 1 (id 802139),1.5,1.33,0.3826
batter_tb,LAD@STL,HOME,slot 1 (id 802139),2.5,1.33,0.149
batter_tb,LAD@STL,HOME,slot 1 (id 802139),3.5,1.33,0.0458
batter_tb,LAD@STL,HOME,slot 2 (id 671056),1.5,1.28,0.3646
batter_tb,LAD@STL,HOME,slot 2 (id 671056),2.5,1.28,0.1373
batter_tb,LAD@STL,HOME,slot 2 (id 671056),3.5,1.28,0.0407
batter_tb,LAD@STL,HOME,slot 3 (id 691023),1.5,1.81,0.5394
batter_tb,LAD@STL,HOME,slot 3 (id 691023),2.5,1.81,0.2714
batter_tb,LAD@STL,HOME,slot 3 (id 691023),3.5,1.81,0.1099
batter_tb,LAD@STL,HOME,slot 4 (id 676475),1.5,1.41,0.4117
batter_tb,LAD@STL,HOME,slot 4 (id 676475),2.5,1.41,0.169
batter_tb,LAD@STL,HOME,slot 4 (id 676475),3.5,1.41,0.0549
batter_tb,LAD@STL,HOME,slot 5 (id 691026),1.5,1.1,0.3008
batter_tb,LAD@STL,HOME,slot 5 (id 691026),2.5,1.1,0.0995
batter_tb,LAD@STL,HOME,slot 5 (id 691026),3.5,1.1,0.0257
batter_tb,LAD@STL,HOME,slot 6 (id 665877),1.5,1.21,0.341
batter_tb,LAD@STL,HOME,slot 6 (id 665877),2.5,1.21,0.1227
batter_tb,LAD@STL,HOME,slot 6 (id 665877),3.5,1.21,0.0346
batter_tb,LAD@STL,HOME,slot 7 (id 701675),1.5,1.28,0.3678
batter_tb,LAD@STL,HOME,slot 7 (id 701675),2.5,1.28,0.1394
batter_tb,LAD@STL,HOME,slot 7 (id 701675),3.5,1.28,0.0416
batter_tb,LAD@STL,HOME,slot 8 (id 686780),1.5,1.14,0.3146
batter_tb,LAD@STL,HOME,slot 8 (id 686780),2.5,1.14,0.1072
batter_tb,LAD@STL,HOME,slot 8 (id 686780),3.5,1.14,0.0286
batter_tb,LAD@STL,HOME,slot 9 (id 602104),1.5,0.85,0.2111
batter_tb,LAD@STL,HOME,slot 9 (id 602104),2.5,0.85,0.0556
batter_tb,LAD@STL,HOME,slot 9 (id 602104),3.5,0.85,0.0113
batter_tb,AZ@CHC,AWAY,slot 1 (id 606466),1.5,1.75,0.5219
batter_tb,AZ@CHC,AWAY,slot 1 (id 606466),2.5,1.75,0.2558
batter_tb,AZ@CHC,AWAY,slot 1 (id 606466),3.5,1.75,0.1007
batter_tb,AZ@CHC,AWAY,slot 2 (id 672695),1.5,1.87,0.5581
batter_tb,AZ@CHC,AWAY,slot 2 (id 672695),2.5,1.87,0.2886
batter_tb,AZ@CHC,AWAY,slot 2 (id 672695),3.5,1.87,0.1205
batter_tb,AZ@CHC,AWAY,slot 3 (id 682998),1.5,2.51,0.714
batter_tb,AZ@CHC,AWAY,slot 3 (id 682998),2.5,2.51,0.4578
batter_tb,AZ@CHC,AWAY,slot 3 (id 682998),3.5,2.51,0.2437
batter_tb,AZ@CHC,AWAY,slot 4 (id 545121),1.5,3.16,0.8241
batter_tb,AZ@CHC,AWAY,slot 4 (id 545121),2.5,3.16,0.6126
batter_tb,AZ@CHC,AWAY,slot 4 (id 545121),3.5,3.16,0.3896
batter_tb,AZ@CHC,AWAY,slot 5 (id 571448),1.5,2.06,0.6099
batter_tb,AZ@CHC,AWAY,slot 5 (id 571448),2.5,2.06,0.3394
batter_tb,AZ@CHC,AWAY,slot 5 (id 571448),3.5,2.06,0.1538
batter_tb,AZ@CHC,AWAY,slot 6 (id 666971),1.5,1.18,0.3285
batter_tb,AZ@CHC,AWAY,slot 6 (id 666971),2.5,1.18,0.1152
batter_tb,AZ@CHC,AWAY,slot 6 (id 666971),3.5,1.18,0.0317
batter_tb,AZ@CHC,AWAY,slot 7 (id 672515),1.5,1.67,0.4986
batter_tb,AZ@CHC,AWAY,slot 7 (id 672515),2.5,1.67,0.2359
batter_tb,AZ@CHC,AWAY,slot 7 (id 672515),3.5,1.67,0.0893
batter_tb,AZ@CHC,AWAY,slot 8 (id 699912),1.5,1.85,0.5511
batter_tb,AZ@CHC,AWAY,slot 8 (id 699912),2.5,1.85,0.2821
batter_tb,AZ@CHC,AWAY,slot 8 (id 699912),3.5,1.85,0.1164
batter_tb,AZ@CHC,AWAY,slot 9 (id 678489),1.5,1.72,0.5129
batter_tb,AZ@CHC,AWAY,slot 9 (id 678489),2.5,1.72,0.248
batter_tb,AZ@CHC,AWAY,slot 9 (id 678489),3.5,1.72,0.0962
batter_tb,AZ@CHC,HOME,slot 1 (id 663538),1.5,2.63,0.7392
batter_tb,AZ@CHC,HOME,slot 1 (id 663538),2.5,2.63,0.4901
batter_tb,AZ@CHC,HOME,slot 1 (id 663538),3.5,2.63,0.2715
batter_tb,AZ@CHC,HOME,slot 2 (id 694208),1.5,3.22,0.8318
batter_tb,AZ@CHC,HOME,slot 2 (id 694208),2.5,3.22,0.6248
batter_tb,AZ@CHC,HOME,slot 2 (id 694208),3.5,3.22,0.4026
batter_tb,AZ@CHC,HOME,slot 3 (id 608324),1.5,2.08,0.6152
batter_tb,AZ@CHC,HOME,slot 3 (id 608324),2.5,2.08,0.345
batter_tb,AZ@CHC,HOME,slot 3 (id 608324),3.5,2.08,0.1576
batter_tb,AZ@CHC,HOME,slot 4 (id 664023),1.5,2.95,0.7939
batter_tb,AZ@CHC,HOME,slot 4 (id 664023),2.5,2.95,0.5665
batter_tb,AZ@CHC,HOME,slot 4 (id 664023),3.5,2.95,0.3425
batter_tb,AZ@CHC,HOME,slot 5 (id 673548),1.5,2.98,0.7974
batter_tb,AZ@CHC,HOME,slot 5 (id 673548),2.5,2.98,0.5717
batter_tb,AZ@CHC,HOME,slot 5 (id 673548),3.5,2.98,0.3476
batter_tb,AZ@CHC,HOME,slot 6 (id 683737),1.5,1.75,0.5217
batter_tb,AZ@CHC,HOME,slot 6 (id 683737),2.5,1.75,0.2557
batter_tb,AZ@CHC,HOME,slot 6 (id 683737),3.5,1.75,0.1006
batter_tb,AZ@CHC,HOME,slot 7 (id 608348),1.5,2.53,0.7191
batter_tb,AZ@CHC,HOME,slot 7 (id 608348),2.5,2.53,0.4642
batter_tb,AZ@CHC,HOME,slot 7 (id 608348),3.5,2.53,0.2492
batter_tb,AZ@CHC,HOME,slot 8 (id 691718),1.5,1.75,0.5221
batter_tb,AZ@CHC,HOME,slot 8 (id 691718),2.5,1.75,0.256
batter_tb,AZ@CHC,HOME,slot 8 (id 691718),3.5,1.75,0.1008
batter_tb,AZ@CHC,HOME,slot 9 (id 621020),1.5,2.15,0.6318
batter_tb,AZ@CHC,HOME,slot 9 (id 621020),2.5,2.15,0.3625
batter_tb,AZ@CHC,HOME,slot 9 (id 621020),3.5,2.15,0.1699
batter_tb,ATL@COL,AWAY,slot 1 (id 643289),1.5,1.61,0.4784
batter_tb,ATL@COL,AWAY,slot 1 (id 643289),2.5,1.61,0.2193
batter_tb,ATL@COL,AWAY,slot 1 (id 643289),3.5,1.61,0.0803
batter_tb,ATL@COL,AWAY,slot 2 (id 686948),1.5,1.97,0.5855
batter_tb,ATL@COL,AWAY,slot 2 (id 686948),2.5,1.97,0.3148
batter_tb,ATL@COL,AWAY,slot 2 (id 686948),3.5,1.97,0.1373
batter_tb,ATL@COL,AWAY,slot 3 (id 645277),1.5,2.06,0.6088
batter_tb,ATL@COL,AWAY,slot 3 (id 645277),2.5,2.06,0.3383
batter_tb,ATL@COL,AWAY,slot 3 (id 645277),3.5,2.06,0.153
batter_tb,ATL@COL,AWAY,slot 4 (id 621566),1.5,2.41,0.6937
batter_tb,ATL@COL,AWAY,slot 4 (id 621566),2.5,2.41,0.4329
batter_tb,ATL@COL,AWAY,slot 4 (id 621566),3.5,2.41,0.2234
batter_tb,ATL@COL,AWAY,slot 5 (id 663586),1.5,1.3,0.3749
batter_tb,ATL@COL,AWAY,slot 5 (id 663586),2.5,1.3,0.144
batter_tb,ATL@COL,AWAY,slot 5 (id 663586),3.5,1.3,0.0436
batter_tb,ATL@COL,AWAY,slot 6 (id 642201),1.5,1.31,0.3776
batter_tb,ATL@COL,AWAY,slot 6 (id 642201),2.5,1.31,0.1458
batter_tb,ATL@COL,AWAY,slot 6 (id 642201),3.5,1.31,0.0443
batter_tb,ATL@COL,AWAY,slot 7 (id 641680),1.5,1.08,0.2931
batter_tb,ATL@COL,AWAY,slot 7 (id 641680),2.5,1.08,0.0953
batter_tb,ATL@COL,AWAY,slot 7 (id 641680),3.5,1.08,0.0242
batter_tb,ATL@COL,AWAY,slot 8 (id 622761),1.5,1.34,0.3861
batter_tb,ATL@COL,AWAY,slot 8 (id 622761),2.5,1.34,0.1514
batter_tb,ATL@COL,AWAY,slot 8 (id 622761),3.5,1.34,0.0468
batter_tb,ATL@COL,HOME,slot 1 (id 666397),1.5,1.69,0.503
batter_tb,ATL@COL,HOME,slot 1 (id 666397),2.5,1.69,0.2396
batter_tb,ATL@COL,HOME,slot 1 (id 666397),3.5,1.69,0.0914
batter_tb,ATL@COL,HOME,slot 2 (id 666160),1.5,2.68,0.7477
batter_tb,ATL@COL,HOME,slot 2 (id 666160),2.5,2.68,0.5015
batter_tb,ATL@COL,HOME,slot 2 (id 666160),3.5,2.68,0.2815
batter_tb,ATL@COL,HOME,slot 3 (id 696100),1.5,2.17,0.6386
batter_tb,ATL@COL,HOME,slot 3 (id 696100),2.5,2.17,0.3698
batter_tb,ATL@COL,HOME,slot 3 (id 696100),3.5,2.17,0.1752
batter_tb,ATL@COL,HOME,slot 4 (id 681198),1.5,1.57,0.466
batter_tb,ATL@COL,HOME,slot 4 (id 681198),2.5,1.57,0.2094
batter_tb,ATL@COL,HOME,slot 4 (id 681198),3.5,1.57,0.075
batter_tb,ATL@COL,HOME,slot 5 (id 687859),1.5,1.79,0.5336
batter_tb,ATL@COL,HOME,slot 5 (id 687859),2.5,1.79,0.2662
batter_tb,ATL@COL,HOME,slot 5 (id 687859),3.5,1.79,0.1068
batter_tb,ATL@COL,HOME,slot 6 (id 650489),1.5,1.32,0.3788
batter_tb,ATL@COL,HOME,slot 6 (id 650489),2.5,1.32,0.1466
batter_tb,ATL@COL,HOME,slot 6 (id 650489),3.5,1.32,0.0447
batter_tb,ATL@COL,HOME,slot 7 (id 664954),1.5,1.63,0.4853
batter_tb,ATL@COL,HOME,slot 7 (id 664954),2.5,1.63,0.2249
